year,gender,team,opponent,playerNum,playerName,setsPlayed,atkPts,atkErrors,atkTotal,atkPtsPer,assists,servePts,serveErrors,recErrors,digs,blkPts,blkAst,blkErrors,BHE,totalPts,isMale
2011,Male,McMaster,Ryerson,17,Alex Elliot,3,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,Ryerson,McMaster,1,Roman Kabanov,5,13,1,14,0.857,1,0,3,0,1,3,0,0,0,16,1
2011,Male,Ryerson,McMaster,2,Brian Batista Bettencourt,5,0,0,0,0.0,0,0,0,0,12,0,0,0,0,0,1
2011,Male,Ryerson,McMaster,3,Robert Earl,3,0,0,1,0.0,8,0,0,0,1,0,0,0,0,0,1
2011,Male,Ryerson,McMaster,4,Marc Reardon,5,3,0,7,0.429,0,1,3,0,0,2,0,0,0,6,1
2011,Male,Ryerson,McMaster,5,Alexander Dawson,5,15,10,36,0.139,1,3,3,1,5,1,0,0,0,19,1
2011,Male,Ryerson,McMaster,7,Luka Milosevic,5,15,12,42,0.071,0,2,4,0,2,2,0,0,0,19,1
2011,Male,Ryerson,McMaster,8,Wesley Kosiba,2,0,0,1,0.0,0,0,0,0,2,0,0,0,0,0,1
2011,Male,Ryerson,McMaster,9,Aleksa Miladinovic,5,1,0,1,1.0,40,1,1,0,7,0,0,0,0,2,1
2011,Male,Ryerson,McMaster,10,Sven Curic,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,Ryerson,McMaster,11,Brandon Jordan,5,1,5,18,-0.222,0,1,7,1,4,0,0,0,0,2,1
2011,Male,Ryerson,McMaster,13,Kyle Konietzny,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,Ryerson,McMaster,15,George Sakvarelidze,3,3,2,5,0.2,0,0,0,0,0,0,0,0,0,3,1
2011,Male,Waterloo,York,4,Fiodar Kazhamiaka,3,6,4,25,0.08,0,1,3,1,12,0,0,0,0,7,1
2011,Male,Waterloo,York,5,Cameron Wheelan,3,12,6,30,0.2,0,0,2,0,3,0,1,0,0,12,1
2011,Male,Waterloo,York,6,Tyler Motherwell,3,4,1,9,0.333,0,0,3,0,1,0,3,0,0,4,1
2011,Male,Waterloo,York,10,Scott Thomson,3,1,0,4,0.25,27,0,2,0,3,0,0,0,0,1,1
2011,Male,Waterloo,York,12,Jordan Dyck,3,4,1,10,0.3,2,1,2,0,2,3,2,0,0,8,1
2011,Male,Waterloo,York,16,Aleks Poldma,3,3,5,11,-0.182,0,0,1,3,1,0,4,0,0,3,1
2011,Male,Waterloo,York,7,Erich Woolley,2,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
2011,Male,Waterloo,York,8,Hussein Abdo,3,0,0,1,0.0,1,0,0,0,11,0,1,0,0,0,1
2011,Male,Waterloo,York,9,James Evans,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
2011,Male,Waterloo,York,13,Corey Yednoroz,1,1,1,4,0.0,0,1,1,1,2,0,0,0,0,2,1
2011,Male,Waterloo,York,14,Zachary Doherty,1,1,0,2,0.5,0,0,0,0,0,0,1,0,0,1,1
2011,Male,Waterloo,York,15,Kevin Wiseman,2,0,0,2,0.0,1,0,0,0,1,1,0,0,0,1,1
2011,Male,York,Waterloo,1,Ray Szeto,3,3,3,19,0.0,1,1,1,1,7,2,0,0,0,6,1
2011,Male,York,Waterloo,2,Felipe Humaña-Paredes,3,6,3,13,0.231,0,0,1,0,5,0,0,0,0,6,1
2011,Male,York,Waterloo,4,Gregory Ivan,3,7,3,15,0.267,1,2,2,1,7,1,1,0,0,10,1
2011,Male,York,Waterloo,5,Nikola Sandic,3,8,6,25,0.08,1,0,1,0,10,0,0,0,0,8,1
2011,Male,York,Waterloo,10,Marvin Macalino,3,1,0,2,0.5,31,3,0,0,5,2,1,0,0,6,1
2011,Male,York,Waterloo,15,Karim Khalil,3,11,6,31,0.161,1,0,1,0,8,0,0,0,0,11,1
2011,Male,York,Waterloo,8,Ed Lai,3,0,0,1,0.0,1,0,0,0,4,0,0,0,0,0,1
2011,Male,York,Waterloo,11,Paul Jakubiak,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,York,Waterloo,16,Denis Malinowski,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,York,2,Greg Houston,4,5,2,10,0.3,0,2,0,0,5,0,3,0,0,7,1
2011,Male,Guelph,York,4,Ryan Killeen,4,13,6,32,0.219,1,6,3,0,4,0,1,0,0,19,1
2011,Male,Guelph,York,11,Kevin Carey,4,0,0,2,0.0,41,0,3,0,1,1,3,0,0,1,1
2011,Male,Guelph,York,12,Marc Wilson,4,6,4,10,0.2,0,0,0,0,0,1,5,0,0,7,1
2011,Male,Guelph,York,14,Andrew Whitaker,4,14,6,36,0.222,0,2,1,0,11,1,1,0,0,17,1
2011,Male,Guelph,York,18,Winston Rosser,4,13,7,27,0.222,1,1,3,0,2,0,3,0,0,14,1
2011,Male,Guelph,York,5,Hugo Curley,4,0,0,0,0.0,2,0,0,0,10,0,0,0,0,0,1
2011,Male,Guelph,York,7,Eric Wagner,3,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,1
2011,Male,Guelph,York,8,Phillip Wessel,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,York,15,Kevin McCallum,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,York,16,Patrick Strzalkowski,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,York,Guelph,1,Ray Szeto,4,11,8,23,0.13,0,0,5,1,12,0,0,0,0,11,1
2011,Male,York,Guelph,2,Felipe Humaña-Paredes,4,10,4,16,0.375,0,1,0,0,2,2,6,0,0,13,1
2011,Male,York,Guelph,4,Gregory Ivan,4,8,4,18,0.222,1,0,0,0,4,1,0,0,0,9,1
2011,Male,York,Guelph,5,Nikola Sandic,4,9,5,28,0.143,1,0,2,4,6,0,3,0,0,9,1
2011,Male,York,Guelph,10,Marvin Macalino,4,0,0,2,0.0,38,1,0,0,2,0,0,0,0,1,1
2011,Male,York,Guelph,15,Karim Khalil,4,5,9,23,-0.174,1,0,2,0,6,0,2,0,0,5,1
2011,Male,York,Guelph,8,Ed Lai,4,0,0,0,0.0,0,0,0,1,4,0,0,0,0,0,1
2011,Male,York,Guelph,9,Marko Dakic,2,2,1,3,0.333,0,0,0,0,0,1,0,0,0,3,1
2011,Male,York,Guelph,11,Paul Jakubiak,3,0,0,0,0.0,2,0,0,0,0,0,1,0,0,0,1
2011,Male,York,Guelph,16,Denis Malinowski,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Windsor,2,Eric Hawn,3,0,0,0,0.0,14,0,2,0,3,1,0,0,0,1,1
2011,Male,RMC,Windsor,5,Logan Morris,3,2,2,11,0.0,0,0,1,3,4,1,0,0,0,3,1
2011,Male,RMC,Windsor,6,Tyler Leknois,3,7,6,25,0.04,0,0,2,0,4,0,0,0,0,7,1
2011,Male,RMC,Windsor,9,Sean Vanthournout,3,4,3,9,0.111,0,0,0,0,0,0,0,0,0,4,1
2011,Male,RMC,Windsor,12,Patrick Poulin,2,0,1,6,-0.167,0,0,0,2,0,0,0,0,0,0,1
2011,Male,RMC,Windsor,14,Jeffrey Fillmore,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,1,1
2011,Male,RMC,Windsor,1,Iaon Zaharia,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,1
2011,Male,RMC,Windsor,7,Mathieu Falardeau,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Windsor,10,James Sarsons,2,0,0,0,0.0,0,0,0,1,3,0,0,0,0,0,1
2011,Male,RMC,Windsor,11,Mitchell Macdougall,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Windsor,13,Evan Murray,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Windsor,15,Matthew Howse,2,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,1
2011,Male,RMC,Windsor,16,Ryan Courtney,2,2,0,5,0.4,0,0,0,1,1,0,0,0,0,2,1
2011,Male,Windsor,RMC,2,Will Alexander,2,0,0,0,0.0,18,1,1,0,1,0,0,0,0,1,1
2011,Male,Windsor,RMC,5,Kyle Williamson,3,10,1,17,0.529,0,3,1,0,5,0,0,0,0,13,1
2011,Male,Windsor,RMC,6,Ryan Le,2,6,1,8,0.625,1,0,0,0,2,0,0,0,0,6,1
2011,Male,Windsor,RMC,9,Jimmy El-Turk,2,5,0,6,0.833,2,1,1,0,0,0,0,0,0,6,1
2011,Male,Windsor,RMC,10,Scott Hickman,2,2,2,5,0.0,0,0,2,0,1,0,0,0,0,2,1
2011,Male,Windsor,RMC,11,Harrison Oake,3,10,4,19,0.316,0,0,2,0,1,0,0,0,0,10,1
2011,Male,Windsor,RMC,1,Andrew Foster,3,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,1
2011,Male,Windsor,RMC,3,Blase Wasser,2,0,0,0,0.0,20,0,1,0,3,0,0,0,0,0,1
2011,Male,Windsor,RMC,7,Adam Thompson,2,5,0,5,1.0,0,1,0,0,1,0,0,0,0,6,1
2011,Male,Windsor,RMC,8,Ryan Leknois,2,2,0,3,0.667,0,0,2,0,0,1,0,0,0,3,1
2011,Male,Windsor,RMC,12,Andrew Chelladurai,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Windsor,RMC,13,Greg Simone,2,3,4,9,-0.111,0,0,2,1,1,0,0,0,0,3,1
2011,Male,Windsor,RMC,14,Wesley Meyer,1,1,0,1,1.0,0,0,0,0,1,1,0,0,0,2,1
2011,Male,Windsor,RMC,15,Charles Kahelin,1,0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,1
2011,Male,Queen's,Western,1,William Sidgwick,3,7,1,8,0.75,0,0,1,4,1,0,2,2,0,7,1
2011,Male,Queen's,Western,2,Philippe Goyer,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Queen's,Western,3,Joren Zeeman,3,11,6,17,0.294,0,1,3,0,1,1,0,2,0,13,1
2011,Male,Queen's,Western,5,Jacob Glantz,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
2011,Male,Queen's,Western,6,Alex Oneid,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2011,Male,Queen's,Western,7,Tyler Scheerhoorn,3,2,2,4,0.0,0,0,0,0,0,3,3,9,0,5,1
2011,Male,Queen's,Western,8,Matthew Taylor,3,0,2,2,-1.0,0,0,0,1,0,0,0,0,0,0,1
2011,Male,Queen's,Western,9,Bryan Fautley,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
2011,Male,Queen's,Western,10,Aaron Nusbaum,1,1,2,3,-0.333,1,1,0,1,2,0,0,1,1,2,1
2011,Male,Queen's,Western,13,Michael Amoroso,3,5,3,8,0.25,0,0,0,0,1,1,1,10,0,6,1
2011,Male,Queen's,Western,14,Jackson Dakin,3,1,2,3,-0.333,34,0,0,0,1,0,2,8,0,1,1
2011,Male,Queen's,Western,15,Niko Rukavina,2,0,0,0,0.0,0,0,0,3,6,0,0,0,0,0,1
2011,Male,Western,Queen's,3,Sean McKay,3,0,0,0,0.0,42,0,0,0,1,0,4,1,0,0,1
2011,Male,Western,Queen's,4,Jack Creaghan,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
2011,Male,Western,Queen's,6,Matt Poulin,3,5,3,8,0.25,0,1,3,0,5,0,3,3,4,6,1
2011,Male,Western,Queen's,7,Matt Waite,3,8,3,11,0.455,0,1,1,0,0,1,4,1,0,10,1
2011,Male,Western,Queen's,11,Garrett May,3,12,2,14,0.714,1,1,4,0,4,0,0,2,3,13,1
2011,Male,Western,Queen's,12,Andre Begin,3,0,0,0,0.0,0,0,0,0,12,0,0,0,2,0,1
2011,Male,Western,Queen's,14,Phil James,3,13,0,13,1.0,1,0,1,0,0,2,2,3,1,15,1
2011,Male,Western,Queen's,15,Alan Screaton,3,5,1,6,0.667,0,1,0,0,5,0,0,2,3,6,1
2011,Male,Waterloo,Toronto,4,Fiodar Kazhamiaka,4,13,4,31,0.29,0,1,0,0,14,1,0,0,0,15,1
2011,Male,Waterloo,Toronto,5,Cameron Wheelan,4,16,4,32,0.375,2,0,3,0,12,2,1,0,0,18,1
2011,Male,Waterloo,Toronto,9,James Evans,1,0,1,3,-0.333,0,0,1,0,0,0,0,0,0,0,1
2011,Male,Waterloo,Toronto,10,Scott Thomson,4,1,0,4,0.25,39,0,0,0,11,1,0,0,0,2,1
2011,Male,Waterloo,Toronto,12,Jordan Dyck,4,4,1,10,0.3,0,0,0,0,2,1,1,0,0,5,1
2011,Male,Waterloo,Toronto,13,Corey Yednoroz,1,0,2,5,-0.4,0,0,0,0,1,1,0,0,0,1,1
2011,Male,Waterloo,Toronto,6,Tyler Motherwell,4,3,0,10,0.3,0,0,0,0,0,2,0,0,0,5,1
2011,Male,Waterloo,Toronto,8,Hussein Abdo,4,0,0,0,0.0,2,0,0,0,13,0,0,0,0,0,1
2011,Male,Waterloo,Toronto,15,Kevin Wiseman,2,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,1
2011,Male,Toronto,Waterloo,4,M Woodside,4,11,9,35,0.057,0,0,3,0,7,2,0,0,0,13,1
2011,Male,Toronto,Waterloo,9,S Khuu,4,2,0,2,1.0,44,1,1,0,9,0,0,0,0,3,1
2011,Male,Toronto,Waterloo,11,J Tremonti,4,10,3,16,0.438,0,0,2,0,0,2,0,0,0,12,1
2011,Male,Toronto,Waterloo,12,M Vares,3,5,5,20,0.0,0,1,1,0,4,0,0,0,0,6,1
2011,Male,Toronto,Waterloo,14,K Fick,2,0,2,8,-0.25,0,0,4,0,7,2,0,0,0,2,1
2011,Male,Toronto,Waterloo,18,J Dysselhof,4,15,3,34,0.353,0,0,3,0,6,1,0,0,0,16,1
2011,Male,Toronto,Waterloo,5,J Adomait,2,7,2,17,0.294,0,1,0,0,7,0,0,0,0,8,1
2011,Male,Toronto,Waterloo,8,M Denton,4,0,0,0,0.0,2,0,0,0,12,0,0,0,0,0,1
2011,Male,Toronto,Waterloo,16,JR. Hammond,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Waterloo,1,Iaon Zaharia,2,0,2,3,-0.667,0,0,1,0,0,0,1,0,0,0,1
2011,Male,RMC,Waterloo,2,Eric Hawn,3,0,1,3,-0.333,16,0,3,0,4,0,0,0,0,0,1
2011,Male,RMC,Waterloo,3,Thegne Rathbone,3,5,0,9,0.556,0,0,1,0,4,0,1,0,0,5,1
2011,Male,RMC,Waterloo,6,Tyler Leknois,3,7,7,19,0.0,0,1,2,0,1,0,2,0,0,8,1
2011,Male,RMC,Waterloo,9,Sean Vanthournout,3,4,0,8,0.5,0,2,0,0,0,0,0,0,0,6,1
2011,Male,RMC,Waterloo,10,James Sarsons,3,0,0,1,0.0,0,0,0,0,3,0,0,0,0,0,1
2011,Male,RMC,Waterloo,12,Patrick Poulin,3,1,1,4,0.0,0,0,1,0,1,0,0,0,0,1,1
2011,Male,RMC,Waterloo,13,Evan Murray,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,RMC,Waterloo,15,Matthew Howse,1,1,0,1,1.0,0,1,0,0,1,0,0,0,0,2,1
2011,Male,RMC,Waterloo,16,Ryan Courtney,3,0,1,6,-0.167,0,0,0,0,1,1,0,0,0,1,1
2011,Male,Waterloo,RMC,2,Ben Nikkel,2,3,0,8,0.375,2,1,0,0,2,2,5,0,0,6,1
2011,Male,Waterloo,RMC,4,Fiodar Kazhamiaka,1,2,0,4,0.5,0,0,1,0,1,0,0,0,0,2,1
2011,Male,Waterloo,RMC,7,Erich Woolley,3,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,1
2011,Male,Waterloo,RMC,9,James Evans,3,6,1,9,0.556,0,2,1,0,3,0,0,0,0,8,1
2011,Male,Waterloo,RMC,11,William Richards,2,1,1,6,0.0,0,0,2,0,0,0,2,0,0,1,1
2011,Male,Waterloo,RMC,12,Jordan Dyck,1,3,0,3,1.0,0,0,1,0,2,0,1,0,0,3,1
2011,Male,Waterloo,RMC,13,Corey Yednoroz,1,4,0,7,0.571,0,1,0,0,0,0,2,0,0,5,1
2011,Male,Waterloo,RMC,14,Zachary Doherty,3,10,7,25,0.12,1,0,2,0,1,0,2,0,0,10,1
2011,Male,Waterloo,RMC,15,Kevin Wiseman,3,2,0,3,0.667,29,0,0,0,6,0,2,0,0,2,1
2011,Male,Queen's,Guelph,1,William Sidgwick,2,1,2,4,-0.25,0,0,1,2,0,0,0,0,0,1,1
2011,Male,Queen's,Guelph,3,Joren Zeeman,3,8,10,34,-0.059,0,2,4,0,1,0,0,0,0,10,1
2011,Male,Queen's,Guelph,6,Alex Oneid,3,3,3,10,0.0,1,0,0,0,7,0,1,0,0,3,1
2011,Male,Queen's,Guelph,7,Tyler Scheerhoorn,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Queen's,Guelph,13,Michael Amoroso,3,5,1,8,0.5,0,0,0,0,2,1,0,0,0,6,1
2011,Male,Queen's,Guelph,14,Jackson Dakin,3,2,0,3,0.667,16,1,0,0,1,0,2,0,0,3,1
2011,Male,Queen's,Guelph,10,Aaron Nusbaum,3,2,1,12,0.083,0,1,0,0,1,0,0,0,0,3,1
2011,Male,Queen's,Guelph,11,Matthew Bonshor,1,0,0,0,0.0,2,0,1,0,0,0,0,0,0,0,1
2011,Male,Queen's,Guelph,12,Anthony Pitfield,3,2,2,7,0.0,1,0,0,0,1,0,3,0,0,2,1
2011,Male,Queen's,Guelph,15,Niko Rukavina,3,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,1
2011,Male,Queen's,Guelph,17,Mike Tomlinson,1,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,Queen's,2,Greg Houston,3,2,0,6,0.333,0,0,1,0,2,1,3,0,0,3,1
2011,Male,Guelph,Queen's,4,Ryan Killeen,3,7,2,15,0.333,1,3,1,0,6,0,2,0,0,10,1
2011,Male,Guelph,Queen's,5,Hugo Curley,3,0,0,0,0.0,0,0,0,2,6,0,0,0,0,0,1
2011,Male,Guelph,Queen's,11,Kevin Carey,3,0,0,0,0.0,37,0,4,0,3,0,1,0,0,0,1
2011,Male,Guelph,Queen's,12,Marc Wilson,3,5,2,9,0.333,1,0,0,0,0,0,4,0,0,5,1
2011,Male,Guelph,Queen's,14,Andrew Whitaker,3,15,3,21,0.571,0,0,1,0,7,0,1,0,0,15,1
2011,Male,Guelph,Queen's,3,Rafael Leite,2,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
2011,Male,Guelph,Queen's,7,Eric Wagner,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,Queen's,18,Winston Rosser,3,13,1,24,0.5,1,0,3,0,4,0,3,0,0,13,1
2011,Male,Windsor,Toronto,2,Will Alexander,4,2,0,7,0.286,39,2,0,0,5,1,0,0,0,5,1
2011,Male,Windsor,Toronto,5,Kyle Williamson,4,10,2,20,0.4,0,0,1,0,4,1,1,0,0,11,1
2011,Male,Windsor,Toronto,6,Ryan Le,4,13,6,24,0.292,1,0,0,0,8,0,0,0,0,13,1
2011,Male,Windsor,Toronto,9,Jimmy El-Turk,4,9,3,19,0.316,0,0,3,0,3,3,1,0,0,12,1
2011,Male,Windsor,Toronto,10,Scott Hickman,4,2,2,18,0.0,0,0,0,0,3,3,0,0,0,5,1
2011,Male,Windsor,Toronto,11,Harrison Oake,4,10,7,28,0.107,0,0,3,0,2,2,0,0,0,12,1
2011,Male,Toronto,Windsor,4,M Woodside,3,7,6,21,0.048,0,0,4,0,5,3,0,0,0,10,1
2011,Male,Toronto,Windsor,9,S Khuu,4,0,0,1,0.0,41,0,3,0,4,2,0,0,0,2,1
2011,Male,Toronto,Windsor,11,J Tremonti,3,7,1,8,0.75,0,0,2,0,6,0,0,0,0,7,1
2011,Male,Toronto,Windsor,12,M Vares,4,11,6,28,0.179,0,0,0,0,5,1,0,0,0,12,1
2011,Male,Toronto,Windsor,17,T Grant,4,3,2,12,0.083,1,0,0,0,2,1,0,0,0,4,1
2011,Male,Toronto,Windsor,18,J Dysselhof,4,10,6,28,0.143,0,2,2,0,8,1,0,0,0,13,1
2011,Male,Toronto,Windsor,5,J Adomait,2,9,2,18,0.389,0,0,1,0,3,1,0,0,0,10,1
2011,Male,Toronto,Windsor,7,B Jacobs,1,0,1,1,-1.0,0,1,0,0,0,0,0,0,0,1,1
2011,Male,Toronto,Windsor,8,M Denton,4,0,0,0,0.0,2,0,0,0,8,0,0,0,0,0,1
2011,Male,Western,Ryerson,3,Sean McKay,3,1,1,2,0.0,36,0,1,1,4,0,0,0,0,1,1
2011,Male,Western,Ryerson,6,Matt Poulin,3,17,5,31,0.387,0,0,1,0,3,0,0,0,0,17,1
2011,Male,Western,Ryerson,7,Matt Waite,3,6,3,14,0.214,1,1,1,0,2,1,0,0,0,8,1
2011,Male,Western,Ryerson,11,Garrett May,3,12,3,17,0.529,0,0,1,0,1,0,0,0,0,12,1
2011,Male,Western,Ryerson,12,Andre Begin,3,4,2,8,0.25,0,1,0,0,4,1,0,0,0,6,1
2011,Male,Western,Ryerson,14,Phil James,3,6,3,11,0.273,1,0,2,0,0,2,0,0,0,8,1
2011,Male,Western,Ryerson,15,Alan Screaton,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
2011,Male,Ryerson,Western,1,Roman Kabanov,3,5,2,8,0.375,0,0,0,0,2,3,0,0,0,8,1
2011,Male,Ryerson,Western,2,Brian Batista Bettencourt,3,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,1
2011,Male,Ryerson,Western,3,Robert Earl,3,0,0,0,0.0,15,1,1,0,1,0,0,0,0,1,1
2011,Male,Ryerson,Western,4,Marc Reardon,3,2,1,5,0.2,0,0,0,0,1,2,0,0,0,4,1
2011,Male,Ryerson,Western,5,Alexander Dawson,3,4,5,17,-0.059,0,0,3,1,3,1,0,0,0,5,1
2011,Male,Ryerson,Western,7,Luka Milosevic,3,8,4,19,0.211,0,0,3,0,3,2,0,0,0,10,1
2011,Male,Ryerson,Western,9,Aleksa Miladinovic,3,2,0,2,1.0,11,0,0,0,1,0,0,0,0,2,1
2011,Male,Ryerson,Western,11,Brandon Jordan,2,1,1,5,0.0,1,0,1,0,1,0,0,0,0,1,1
2011,Male,Ryerson,Western,13,Kyle Konietzny,3,4,3,12,0.083,0,0,1,1,1,1,0,0,0,5,1
2011,Male,Ryerson,Western,15,George Sakvarelidze,2,4,0,4,1.0,0,0,1,0,0,1,0,0,0,5,1
2011,Male,York,McMaster,1,Ray Szeto,4,12,6,35,0.171,0,1,2,1,5,0,0,0,0,13,1
2011,Male,York,McMaster,2,Felipe Humaña-Paredes,4,10,4,21,0.286,0,0,1,1,6,0,1,0,0,10,1
2011,Male,York,McMaster,4,Gregory Ivan,4,4,3,19,0.053,0,0,4,1,12,2,3,0,0,6,1
2011,Male,York,McMaster,5,Nikola Sandic,4,8,0,15,0.533,0,1,3,1,5,0,1,1,0,9,1
2011,Male,York,McMaster,6,Sejaon Navaratnavajah,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,York,McMaster,8,Ed Lai,2,0,0,0,0.0,0,0,0,1,4,0,0,0,0,0,1
2011,Male,York,McMaster,10,Marvin Macalino,3,0,0,2,0.0,7,0,0,1,2,0,0,0,0,0,1
2011,Male,York,McMaster,11,Paul Jakubiak,3,0,1,4,-0.25,29,0,0,0,5,0,1,0,0,0,1
2011,Male,York,McMaster,15,Karim Khalil,4,3,5,18,-0.111,0,0,2,0,4,1,3,0,0,4,1
2011,Male,McMaster,York,2,Sean Lowe,4,0,0,0,0.0,0,0,0,0,24,0,0,0,0,0,1
2011,Male,McMaster,York,3,Shayne Petrusma,4,8,4,20,0.2,0,0,2,0,4,1,2,0,0,9,1
2011,Male,McMaster,York,5,TJ Sanders,4,1,0,3,0.333,40,3,3,0,6,0,1,1,1,4,1
2011,Male,McMaster,York,7,Michael Sjonnesen,3,4,0,10,0.4,0,0,1,0,6,1,2,1,0,5,1
2011,Male,McMaster,York,8,Austin Campion-Smith,2,0,0,1,0.0,2,0,0,0,0,0,0,0,0,0,1
2011,Male,McMaster,York,10,Kevin Stevens,4,11,7,31,0.129,1,0,0,1,9,0,0,0,0,11,1
2011,Male,McMaster,York,12,Tyson Alexander,4,12,2,21,0.476,0,1,0,0,5,1,1,1,0,14,1
2011,Male,McMaster,York,13,Jori Mantha,2,3,2,12,0.083,0,0,1,0,3,0,0,0,0,3,1
2011,Male,McMaster,York,16,Daniel Groenveld,4,17,10,32,0.219,0,2,2,1,10,0,1,0,0,19,1
2011,Male,Queen's,Waterloo,1,William Sidgwick,3,6,4,17,0.118,0,0,1,0,2,0,1,0,0,6,1
2011,Male,Queen's,Waterloo,2,Philippe Goyer,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,Queen's,Waterloo,3,Joren Zeeman,3,18,8,31,0.323,0,1,1,0,6,0,2,0,0,19,1
2011,Male,Queen's,Waterloo,6,Alex Oneid,3,4,7,17,-0.176,0,0,0,0,6,0,0,0,0,4,1
2011,Male,Queen's,Waterloo,8,Matthew Taylor,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Queen's,Waterloo,12,Anthony Pitfield,3,5,3,10,0.2,0,0,2,0,0,1,5,0,0,6,1
2011,Male,Queen's,Waterloo,13,Michael Amoroso,3,5,0,11,0.455,0,0,3,0,1,0,3,0,0,5,1
2011,Male,Queen's,Waterloo,14,Jackson Dakin,3,2,0,3,0.667,36,1,1,0,5,1,5,0,0,4,1
2011,Male,Waterloo,Queen's,4,Fiodar Kazhamiaka,3,8,5,24,0.125,0,1,1,0,5,0,0,0,0,9,1
2011,Male,Waterloo,Queen's,5,Cameron Wheelan,3,5,4,24,0.042,0,0,2,0,3,0,3,0,0,5,1
2011,Male,Waterloo,Queen's,6,Tyler Motherwell,3,0,3,6,-0.5,0,1,0,0,0,0,7,0,0,1,1
2011,Male,Waterloo,Queen's,7,Erich Woolley,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Waterloo,Queen's,8,Hussein Abdo,3,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,1
2011,Male,Waterloo,Queen's,10,Scott Thomson,3,0,0,1,0.0,23,0,0,0,5,0,2,0,0,0,1
2011,Male,Waterloo,Queen's,12,Jordan Dyck,3,4,1,12,0.25,1,0,1,0,2,0,4,0,0,4,1
2011,Male,Waterloo,Queen's,13,Corey Yednoroz,1,1,0,2,0.5,0,0,0,0,2,0,1,0,0,1,1
2011,Male,Waterloo,Queen's,14,Zachary Doherty,1,1,1,2,0.0,0,0,0,0,0,0,1,0,0,1,1
2011,Male,Waterloo,Queen's,15,Kevin Wiseman,3,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1,1
2011,Male,RMC,Guelph,2,Eric Hawn,3,0,0,0,0.0,21,0,1,0,2,0,0,0,0,0,1
2011,Male,RMC,Guelph,3,Thegne Rathbone,3,1,2,5,-0.2,0,1,2,0,0,0,0,0,0,2,1
2011,Male,RMC,Guelph,4,Samuel Huyer,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Guelph,5,Logan Morris,3,4,3,14,0.071,0,0,3,2,4,0,1,0,0,4,1
